# delay
-1654.88
-1634.06
-1613.25
-1592.43
-1571.62
-1550.8
-1529.98
-1509.17
-1488.35
-1467.53
-1446.72
-1425.9
-1405.09
-1384.27
-1363.45
-1342.64
-1321.82
-1301.01
-1280.19
-1259.37
-1238.56
-1217.74
-1196.93
-1176.11
-1155.29
-1134.48
-1113.66
-1092.85
-1072.03
-1051.21
-1030.4
-1009.58
-988.765
-967.948
-947.132
-926.316
-905.5
-884.684
-863.868
-843.052
-822.236
-801.42
-780.604
-759.787
-738.971
-718.155
-697.339
-676.523
-655.707
-634.891
-614.075
-593.259
-572.443
-551.627
-530.81
-509.994
-489.178
-468.362
-447.546
-426.73
-405.914
-385.098
-364.282
-343.466
-322.649
-301.833
-281.017
-260.201
-239.385
-218.569
-197.753
-176.937
-156.121
-135.305
-114.489
-93.6724
-72.8563
-52.0402
-31.2241
-10.408
10.408
31.2241
52.0402
72.8563
93.6724
114.489
135.305
156.121
176.937
197.753
218.569
239.385
260.201
281.017
301.833
322.649
343.466
364.282
385.098
405.914
426.73
447.546
468.362
489.178
509.994
530.81
551.627
572.443
593.259
614.075
634.891
655.707
676.523
697.339
718.155
738.971
759.787
780.604
801.42
822.236
843.052
863.868
884.684
905.5
926.316
947.132
967.948
988.765
1009.58
1030.4
1051.21
1072.03
1092.85
1113.66
1134.48
1155.29
1176.11
1196.93
1217.74
1238.56
1259.37
1280.19
1301.01
1321.82
1342.64
1363.45
1384.27
1405.09
1425.9
1446.72
1467.53
1488.35
1509.17
1529.98
1550.8
1571.62
1592.43
1613.25
1634.06
1654.88
