# t,shift
-6619.6,0.000460384
-6619.44,0.000460384
-6619.28,0.000460384
-6619.11,0.000460384
-6618.95,0.000460384
-6618.79,0.000460384
-6618.63,0.000460384
-6618.47,0.000460384
-6618.31,0.000460384
-6618.14,0.000460384
-6617.98,0.000460384
-6617.82,0.000460384
-6617.66,0.000460384
-6617.5,0.000460384
-6617.34,0.000460384
-6617.17,0.000460384
-6617.01,0.000460384
-6616.85,0.000460384
-6616.69,0.000460384
-6616.53,0.000460384
-6616.37,0.000460384
-6616.21,0.000460384
-6616.04,0.000460384
-6615.88,0.000460384
-6615.72,0.000460384
-6615.56,0.000460384
-6615.4,0.000460384
-6615.24,0.000460384
-6615.07,0.000460384
-6614.91,0.000460384
-6614.75,0.000460384
-6614.59,0.000460384
-6614.43,0.000460384
-6614.27,0.000460384
-6614.1,0.000460384
-6613.94,0.000460384
-6613.78,0.000460384
-6613.62,0.000460384
-6613.46,0.000460384
-6613.3,0.000460384
-6613.13,0.000460384
-6612.97,0.000460384
-6612.81,0.000460384
-6612.65,0.000460384
-6612.49,0.000460384
-6612.33,0.000460384
-6612.17,0.000460384
-6612,0.000460384
-6611.84,0.000460384
-6611.68,0.000460384
-6611.52,0.000460384
-6611.36,0.000460384
-6611.2,0.000460384
-6611.03,0.000460384
-6610.87,0.000460384
-6610.71,0.000460384
-6610.55,0.000460384
-6610.39,0.000460384
-6610.23,0.000460384
-6610.06,0.000460384
-6609.9,0.000460384
-6609.74,0.000460384
-6609.58,0.000460384
-6609.42,0.000460384
-6609.26,0.000460384
-6609.09,0.000460384
-6608.93,0.000460384
-6608.77,0.000460384
-6608.61,0.000460384
-6608.45,0.000460384
-6608.29,0.000460384
-6608.12,0.000460384
-6607.96,0.000460384
-6607.8,0.000460384
-6607.64,0.000460384
-6607.48,0.000460384
-6607.32,0.000460384
-6607.16,0.000460384
-6606.99,0.000460384
-6606.83,0.000460384
-6606.67,0.000460384
-6606.51,0.000460384
-6606.35,0.000460384
-6606.19,0.000460384
-6606.02,0.000460384
-6605.86,0.000460384
-6605.7,0.000460384
-6605.54,0.000460384
-6605.38,0.000460384
-6605.22,0.000460384
-6605.05,0.000460384
-6604.89,0.000460384
-6604.73,0.000460384
-6604.57,0.000460384
-6604.41,0.000460384
-6604.25,0.000460384
-6604.08,0.000460384
-6603.92,0.000460384
-6603.76,0.000460384
-6603.6,0.000460384
-6603.44,0.000460384
-6603.28,0.000460384
-6603.11,0.000460384
-6602.95,0.000460384
-6602.79,0.000460384
-6602.63,0.000460384
-6602.47,0.000460384
-6602.31,0.000460384
-6602.15,0.000460384
-6601.98,0.000460384
-6601.82,0.000460384
-6601.66,0.000460384
-6601.5,0.000460384
-6601.34,0.000460384
-6601.18,0.000460384
-6601.01,0.000460384
-6600.85,0.000460384
-6600.69,0.000460384
-6600.53,0.000460384
-6600.37,0.000460384
-6600.21,0.000460384
-6600.04,0.000460384
-6599.88,0.000460384
-6599.72,0.000460384
-6599.56,0.000460384
-6599.4,0.000460384
-6599.24,0.000460384
-6599.07,0.000460384
-6598.91,0.000460384
-6598.75,0.000460384
-6598.59,0.000460384
-6598.43,0.000460384
-6598.27,0.000460384
-6598.1,0.000460384
-6597.94,0.000460384
-6597.78,0.000460384
-6597.62,0.000460384
-6597.46,0.000460384
-6597.3,0.000460384
-6597.14,0.000460384
-6596.97,0.000460384
-6596.81,0.000460384
-6596.65,0.000460384
-6596.49,0.000460384
-6596.33,0.000460384
-6596.17,0.000460384
-6596,0.000460384
-6595.84,0.000460384
-6595.68,0.000460384
-6595.52,0.000460384
-6595.36,0.000460384
-6595.2,0.000460384
-6595.03,0.000460384
-6594.87,0.000460384
-6594.71,0.000460384
-6594.55,0.000460384
-6594.39,0.000460384
-6594.23,0.000460384
-6594.06,0.000460384
-6593.9,0.000460384
-6593.74,0.000460384
-6593.58,0.000460384
-6593.42,0.000460384
-6593.26,0.000460384
-6593.09,0.000460384
-6592.93,0.000460384
-6592.77,0.000460384
-6592.61,0.000460384
-6592.45,0.000460384
-6592.29,0.000460384
-6592.13,0.000460384
-6591.96,0.000460384
-6591.8,0.000460384
-6591.64,0.000460384
-6591.48,0.000460384
-6591.32,0.000460384
-6591.16,0.000460384
-6590.99,0.000460384
-6590.83,0.000460384
-6590.67,0.000460384
-6590.51,0.000460384
-6590.35,0.000460384
-6590.19,0.000460384
-6590.02,0.000460384
-6589.86,0.000460384
-6589.7,0.000460384
-6589.54,0.000460384
-6589.38,0.000460384
-6589.22,0.000460384
-6589.05,0.000460384
-6588.89,0.000460384
-6588.73,0.000460384
-6588.57,0.000460384
-6588.41,0.000460384
-6588.25,0.000460384
-6588.08,0.000460384
-6587.92,0.000460384
-6587.76,0.000460384
-6587.6,0.000460384
-6587.44,0.000460384
-6587.28,0.000460384
-6587.12,0.000460384
-6586.95,0.000460384
-6586.79,0.000460384
-6586.63,0.000460384
-6586.47,0.000460384
-6586.31,0.000460384
-6586.15,0.000460384
-6585.98,0.000460384
-6585.82,0.000460384
-6585.66,0.000460384
-6585.5,0.000460384
-6585.34,0.000460384
-6585.18,0.000460384
-6585.01,0.000460384
-6584.85,0.000460384
-6584.69,0.000460384
-6584.53,0.000460384
-6584.37,0.000460384
-6584.21,0.000460384
-6584.04,0.000460384
-6583.88,0.000460384
-6583.72,0.000460384
-6583.56,0.000460384
-6583.4,0.000460384
-6583.24,0.000460384
-6583.08,0.000460384
-6582.91,0.000460384
-6582.75,0.000460384
-6582.59,0.000460384
-6582.43,0.000460384
-6582.27,0.000460384
-6582.11,0.000460384
-6581.94,0.000460384
-6581.78,0.000460384
-6581.62,0.000460384
-6581.46,0.000460384
-6581.3,0.000460384
-6581.14,0.000460384
-6580.97,0.000460384
-6580.81,0.000460384
-6580.65,0.000460384
-6580.49,0.000460384
-6580.33,0.000460384
-6580.17,0.000460384
-6580,0.000460384
-6579.84,0.000460384
-6579.68,0.000460384
-6579.52,0.000460384
-6579.36,0.000460384
-6579.2,0.000460384
-6579.03,0.000460384
-6578.87,0.000460384
-6578.71,0.000460384
-6578.55,0.000460384
-6578.39,0.000460384
-6578.23,0.000460384
-6578.07,0.000460384
-6577.9,0.000460384
-6577.74,0.000460384
-6577.58,0.000460384
-6577.42,0.000460384
-6577.26,0.000460384
-6577.1,0.000460384
-6576.93,0.000460384
-6576.77,0.000460384
-6576.61,0.000460384
-6576.45,0.000460384
-6576.29,0.000460384
-6576.13,0.000460384
-6575.96,0.000460384
-6575.8,0.000460384
-6575.64,0.000460384
-6575.48,0.000460384
-6575.32,0.000460384
-6575.16,0.000460384
-6574.99,0.000460384
-6574.83,0.000460384
-6574.67,0.000460384
-6574.51,0.000460384
-6574.35,0.000460384
-6574.19,0.000460384
-6574.02,0.000460384
-6573.86,0.000460384
-6573.7,0.000460384
-6573.54,0.000460384
-6573.38,0.000460384
-6573.22,0.000460384
-6573.06,0.000460384
-6572.89,0.000460384
-6572.73,0.000460384
-6572.57,0.000460384
-6572.41,0.000460384
-6572.25,0.000460384
-6572.09,0.000460384
-6571.92,0.000460384
-6571.76,0.000460384
-6571.6,0.000460384
-6571.44,0.000460384
-6571.28,0.000460384
-6571.12,0.000460384
-6570.95,0.000460384
-6570.79,0.000460384
-6570.63,0.000460384
-6570.47,0.000460384
-6570.31,0.000460384
-6570.15,0.000460384
-6569.98,0.000460384
-6569.82,0.000460384
-6569.66,0.000460384
-6569.5,0.000460384
-6569.34,0.000460384
-6569.18,0.000460384
-6569.01,0.000460384
-6568.85,0.000460384
-6568.69,0.000460384
-6568.53,0.000460384
-6568.37,0.000460384
-6568.21,0.000460384
-6568.05,0.000460384
-6567.88,0.000460384
-6567.72,0.000460384
-6567.56,0.000460384
-6567.4,0.000460384
-6567.24,0.000460384
-6567.08,0.000460384
-6566.91,0.000460384
-6566.75,0.000460384
-6566.59,0.000460384
-6566.43,0.000460384
-6566.27,0.000460384
-6566.11,0.000460384
-6565.94,0.000460384
-6565.78,0.000460384
-6565.62,0.000460384
-6565.46,0.000460384
-6565.3,0.000460384
-6565.14,0.000460384
-6564.97,0.000460384
-6564.81,0.000460384
-6564.65,0.000460384
-6564.49,0.000460384
-6564.33,0.000460384
-6564.17,0.000460384
-6564,0.000460384
-6563.84,0.000460384
-6563.68,0.000460384
-6563.52,0.000460384
-6563.36,0.000460384
-6563.2,0.000460384
-6563.04,0.000460384
-6562.87,0.000460384
-6562.71,0.000460384
-6562.55,0.000460384
-6562.39,0.000460384
-6562.23,0.000460384
-6562.07,0.000460384
-6561.9,0.000460384
-6561.74,0.000460384
-6561.58,0.000460384
-6561.42,0.000460384
-6561.26,0.000460384
-6561.1,0.000460384
-6560.93,0.000460384
-6560.77,0.000460384
-6560.61,0.000460384
-6560.45,0.000460384
-6560.29,0.000460384
-6560.13,0.000460384
-6559.96,0.000460384
-6559.8,0.000460384
-6559.64,0.000460384
-6559.48,0.000460384
-6559.32,0.000460384
-6559.16,0.000460384
-6558.99,0.000460384
-6558.83,0.000460384
-6558.67,0.000460384
-6558.51,0.000460384
-6558.35,0.000460384
-6558.19,0.000460384
-6558.03,0.000460384
-6557.86,0.000460384
-6557.7,0.000460384
-6557.54,0.000460384
-6557.38,0.000460384
-6557.22,0.000460384
-6557.06,0.000460384
-6556.89,0.000460384
-6556.73,0.000460384
-6556.57,0.000460384
-6556.41,0.000460384
-6556.25,0.000460384
-6556.09,0.000460384
-6555.92,0.000460384
-6555.76,0.000460384
-6555.6,0.000460384
-6555.44,0.000460384
-6555.28,0.000460384
-6555.12,0.000460384
-6554.95,0.000460384
-6554.79,0.000460384
-6554.63,0.000460384
-6554.47,0.000460384
-6554.31,0.000460384
-6554.15,0.000460384
-6553.98,0.000460384
-6553.82,0.000460384
-6553.66,0.000460384
-6553.5,0.000460384
-6553.34,0.000460384
-6553.18,0.000460384
-6553.02,0.000460384
-6552.85,0.000460384
-6552.69,0.000460384
-6552.53,0.000460384
-6552.37,0.000460384
-6552.21,0.000460384
-6552.05,0.000460384
-6551.88,0.000460384
-6551.72,0.000460384
-6551.56,0.000460384
-6551.4,0.000460384
-6551.24,0.000460384
-6551.08,0.000460384
-6550.91,0.000460384
-6550.75,0.000460384
-6550.59,0.000460384
-6550.43,0.000460384
-6550.27,0.000460384
-6550.11,0.000460384
-6549.94,0.000460384
-6549.78,0.000460384
-6549.62,0.000460384
-6549.46,0.000460384
-6549.3,0.000460384
-6549.14,0.000460384
-6548.98,0.000460384
-6548.81,0.000460384
-6548.65,0.000460384
-6548.49,0.000460384
-6548.33,0.000460384
-6548.17,0.000460384
-6548.01,0.000460384
-6547.84,0.000460384
-6547.68,0.000460384
-6547.52,0.000460384
-6547.36,0.000460384
-6547.2,0.000460384
-6547.04,0.000460384
-6546.87,0.000460384
-6546.71,0.000460384
-6546.55,0.000460384
-6546.39,0.000460384
-6546.23,0.000460384
-6546.07,0.000460384
-6545.9,0.000460384
-6545.74,0.000460384
-6545.58,0.000460384
-6545.42,0.000460384
-6545.26,0.000460384
-6545.1,0.000460384
-6544.93,0.000460384
-6544.77,0.000460384
-6544.61,0.000460384
-6544.45,0.000460384
-6544.29,0.000460384
-6544.13,0.000460384
-6543.97,0.000460384
-6543.8,0.000460384
-6543.64,0.000460384
-6543.48,0.000460384
-6543.32,0.000460384
-6543.16,0.000460384
-6543,0.000460384
-6542.83,0.000460384
-6542.67,0.000460384
-6542.51,0.000460384
-6542.35,0.000460384
-6542.19,0.000460384
-6542.03,0.000460384
-6541.86,0.000460384
-6541.7,0.000460384
-6541.54,0.000460384
-6541.38,0.000460384
-6541.22,0.000460384
-6541.06,0.000460384
-6540.89,0.000460384
-6540.73,0.000460384
-6540.57,0.000460384
-6540.41,0.000460384
-6540.25,0.000460384
-6540.09,0.000460384
-6539.92,0.000460384
-6539.76,0.000460384
-6539.6,0.000460384
-6539.44,0.000460384
-6539.28,0.000460384
-6539.12,0.000460384
-6538.96,0.000460384
-6538.79,0.000460384
-6538.63,0.000460384
-6538.47,0.000460384
-6538.31,0.000460384
-6538.15,0.000460384
-6537.99,0.000460384
-6537.82,0.000460384
-6537.66,0.000460384
-6537.5,0.000460384
-6537.34,0.000460384
-6537.18,0.000460384
-6537.02,0.000460384
-6536.85,0.000460384
-6536.69,0.000460384
-6536.53,0.000460384
-6536.37,0.000460384
-6536.21,0.000460384
-6536.05,0.000460384
-6535.88,0.000460384
-6535.72,0.000460384
-6535.56,0.000460384
-6535.4,0.000460384
-6535.24,0.000460384
-6535.08,0.000460384
-6534.91,0.000460384
-6534.75,0.000460384
-6534.59,0.000460384
-6534.43,0.000460384
-6534.27,0.000460384
-6534.11,0.000460384
-6533.95,0.000460384
-6533.78,0.000460384
-6533.62,0.000460384
-6533.46,0.000460384
-6533.3,0.000460384
-6533.14,0.000460384
-6532.98,0.000460384
-6532.81,0.000460384
-6532.65,0.000460384
-6532.49,0.000460384
-6532.33,0.000460384
-6532.17,0.000460384
-6532.01,0.000460384
-6531.84,0.000460384
-6531.68,0.000460384
-6531.52,0.000460384
-6531.36,0.000460384
-6531.2,0.000460384
-6531.04,0.000460384
-6530.87,0.000460384
-6530.71,0.000460384
-6530.55,0.000460384
-6530.39,0.000460384
-6530.23,0.000460384
-6530.07,0.000460384
-6529.9,0.000460384
-6529.74,0.000460384
-6529.58,0.000460384
-6529.42,0.000460384
-6529.26,0.000460384
-6529.1,0.000460384
-6528.94,0.000460384
-6528.77,0.000460384
-6528.61,0.000460384
-6528.45,0.000460384
-6528.29,0.000460384
-6528.13,0.000460384
-6527.97,0.000460384
-6527.8,0.000460384
-6527.64,0.000460384
-6527.48,0.000460384
-6527.32,0.000460384
-6527.16,0.000460384
-6527,0.000460384
-6526.83,0.000460384
-6526.67,0.000460384
-6526.51,0.000460384
-6526.35,0.000460384
-6526.19,0.000460384
-6526.03,0.000460384
-6525.86,0.000460384
-6525.7,0.000460384
-6525.54,0.000460384
-6525.38,0.000460384
-6525.22,0.000460384
-6525.06,0.000460384
-6524.89,0.000460384
-6524.73,0.000460384
-6524.57,0.000460384
-6524.41,0.000460384
-6524.25,0.000460384
-6524.09,0.000460384
-6523.93,0.000460384
-6523.76,0.000460384
-6523.6,0.000460384
